x,y,z,dist
110.685677,104.885101,79.346199,3889.000000
111.846565,104.911591,79.215210,3891.000000
117.676041,105.047684,78.693413,3896.000000
118.845940,105.075203,78.615524,3899.000000
123.532570,105.182854,78.391548,3902.000000
124.708931,105.209427,78.357559,3903.000000
125.886314,105.236244,78.332542,3905.000000
127.060616,105.263062,78.316513,3906.000000
128.235458,105.289795,78.309319,3908.000000
130.586594,105.342697,78.321091,3909.000000
131.766891,105.368927,78.340019,3911.000000
132.943466,105.394730,78.367386,3912.000000
134.120407,105.420197,78.403206,3913.000000
135.297638,105.445610,78.447495,3915.000000
140.021500,105.549210,78.709511,3919.000000
141.199509,105.575394,78.795479,3923.000000
147.092239,105.702591,79.343910,3926.000000
148.272354,105.726669,79.476639,3930.000000
154.165543,105.844193,80.251488,3934.000000
155.342148,105.867294,80.427910,3937.000000
161.228149,105.973450,81.410286,3941.000000
162.403244,105.994362,81.626282,3945.000000
165.928421,106.063164,82.314445,3946.000000
168.276169,106.113663,82.806076,3948.000000
169.448441,106.139709,83.061485,3952.000000
175.311722,106.280365,84.438965,3955.000000
182.312408,106.416687,86.289314,3966.000000
186.970764,106.495819,87.643188,3967.000000
188.131821,106.516121,87.996117,3969.000000
190.469406,106.557961,88.725845,3971.000000
191.627457,106.578995,89.096970,3973.000000
195.094757,106.640503,90.246979,3977.000000
197.400085,106.679115,91.044365,3978.000000
198.550781,106.696907,91.452179,3980.000000
200.852402,106.729156,92.287827,3984.000000
204.288605,106.771744,93.586212,3985.000000
205.430496,106.785431,94.031502,3988.000000
207.709961,106.814468,94.941673,3989.000000
211.115067,106.859283,96.354431,3993.000000
212.246262,106.872360,96.837540,3995.000000
214.503326,106.893440,97.821770,3999.000000
217.883209,106.917618,99.345909,4000.000000
219.006042,106.924812,99.864677,4002.000000
224.601151,106.957703,102.516365,4007.000000
225.720428,106.962280,103.055779,4011.000000
229.083023,106.971664,104.685417,4014.000000
231.322906,106.975281,105.775345,4015.000000
232.443954,106.976944,106.321632,4016.000000
235.814499,106.987007,107.967941,4021.000000
238.060883,106.997124,109.070518,4022.000000
239.185074,107.001236,109.624985,4024.000000
240.308456,107.004845,110.181511,4026.000000
245.918854,107.014854,113.018333,4031.000000
247.044418,107.013405,113.603127,4032.000000
248.153961,107.010651,114.186058,4036.000000
252.504074,106.991600,116.543015,4039.000000
253.571487,106.985130,117.141243,4040.000000
254.626450,106.977852,117.741196,4045.000000
258.755554,106.942581,120.176910,4046.000000
259.759949,106.933502,120.790253,4051.000000
264.619202,106.895325,123.872337,4053.000000
265.561066,106.889122,124.492645,4054.000000
267.424774,106.877579,125.741524,4058.000000
270.129242,106.857368,127.604225,4059.000000
271.011414,106.849236,128.224304,4064.000000
275.294250,106.794548,131.310150,4065.000000
276.122833,106.782036,131.921066,4067.000000
279.340881,106.738770,134.338196,4070.000000
280.891876,106.720856,135.531647,4072.000000
281.653015,106.712273,136.125381,4073.000000
282.404663,106.704117,136.717712,4075.000000
284.612091,106.680977,138.497726,4076.000000
285.329163,106.672844,139.091171,4077.000000
286.037354,106.664398,139.684860,4080.000000
288.111694,106.637398,141.475021,4081.000000
289.447235,106.618179,142.671402,4083.000000
290.101166,106.607697,143.270737,4085.000000
292.004883,106.576424,145.078049,4086.000000
293.223511,106.557404,146.289764,4088.000000
293.822479,106.548065,146.902405,4090.000000
295.545135,106.521187,148.734299,4092.000000
296.645020,106.503433,149.963272,4093.000000
297.185699,106.494705,150.586929,4095.000000
298.737213,106.470482,152.455566,4097.000000
299.726013,106.454338,153.711777,4097.000000
300.207275,106.445885,154.343002,4100.000000
302.047577,106.408508,156.889877,4101.000000
302.485474,106.398331,157.530151,4102.000000
302.914673,106.387917,158.171921,4104.000000
304.149384,106.355171,160.106369,4105.000000
304.928589,106.332123,161.401855,4106.000000
305.303955,106.320244,162.049332,4107.000000
305.670441,106.308197,162.697739,4109.000000
307.374084,106.244118,165.950577,4112.000000
307.688873,106.230415,166.601669,4113.000000
308.294250,106.202026,167.907135,4114.000000
309.140381,106.156723,169.867111,4116.000000
309.406006,106.140854,170.520920,4119.000000
310.609283,106.061684,173.802353,4120.000000
310.825226,106.045700,174.460419,4121.000000
311.421204,105.999214,176.432922,4123.000000
311.778809,105.968063,177.751602,4124.000000
311.944794,105.952629,178.408997,4125.000000
312.393585,105.907265,180.379639,4128.000000
312.653381,105.876785,181.691376,4128.000000
312.771515,105.861244,182.345474,4130.000000
312.985229,105.829437,183.655762,4130.000000
313.246735,105.781563,185.615021,4132.000000
313.319427,105.764832,186.266647,4134.000000
313.443878,105.729630,187.568665,4135.000000
313.576660,105.674187,189.522171,4137.000000
313.606598,105.655151,190.171326,4138.000000
313.635162,105.538521,194.079559,4142.000000
313.614044,105.519661,194.731735,4143.000000
313.449066,105.450180,197.339050,4146.000000
313.389282,105.432983,197.990570,4147.000000
313.321899,105.415924,198.643143,4148.000000
313.163330,105.382736,199.945602,4150.000000
312.974548,105.351006,201.241959,4151.000000
312.869354,105.335068,201.889328,4152.000000
312.756714,105.319046,202.535706,4153.000000
312.508606,105.287140,203.828476,4156.000000
312.078949,105.240372,205.761261,4156.000000
311.918549,105.226723,206.401016,4157.000000
311.749176,105.214539,207.040054,4160.000000
310.992035,105.175117,209.599380,4161.000000
310.784088,105.166374,210.238892,4162.000000
310.345490,105.150002,211.510757,4164.000000
309.877075,105.134247,212.777359,4165.000000
309.381287,105.117653,214.037521,4167.000000
308.856476,105.099693,215.292511,4168.000000
308.018890,105.071152,217.155045,4169.000000
307.724152,105.061493,217.773376,4170.000000
307.423523,105.051956,218.386536,4171.000000
306.478424,105.023186,220.213593,4173.000000
305.813110,105.004524,221.416504,4174.000000
305.467682,104.995087,222.018402,4176.000000
304.398895,104.965683,223.798203,4177.000000
303.652679,104.945946,224.970078,4178.000000
303.266144,104.936028,225.557144,4180.000000
302.077545,104.905273,227.290863,4182.000000
301.255676,104.884460,228.427490,4182.000000
300.836884,104.874146,228.988068,4184.000000
299.542206,104.840958,230.656845,4186.000000
298.653198,104.816704,231.750320,4187.000000
298.199921,104.803894,232.293427,4189.000000
295.844299,104.737747,234.961060,4191.000000
295.355988,104.723900,235.485992,4193.000000
292.817169,104.654221,238.082214,4195.000000
292.291321,104.640602,238.593781,4197.000000
289.561615,104.573799,241.116516,4199.000000
288.996643,104.560493,241.612823,4201.000000
286.680054,104.507240,243.562973,4204.000000
285.484985,104.479797,244.519928,4205.000000
284.878723,104.465897,244.993256,4206.000000
283.647675,104.437561,245.931259,4208.000000
281.758209,104.394470,247.314911,4209.000000
281.117096,104.380142,247.770065,4210.000000
279.818390,104.351196,248.672302,4212.000000
277.828186,104.306763,250.009491,4214.000000
277.155731,104.291817,250.450836,4215.000000
276.478699,104.276688,250.890732,4217.000000
274.416412,104.231316,252.208160,4218.000000
273.722748,104.216454,252.645142,4219.000000
273.025482,104.201675,253.081955,4220.000000
269.487396,104.127792,255.274963,4224.000000
268.771637,104.113319,255.715790,4224.000000
265.880768,104.054413,257.492615,4228.000000
265.152313,104.039307,257.939758,4229.000000
264.421448,104.024033,258.388214,4230.000000
261.470642,103.961250,260.195251,4233.000000
260.730713,103.945869,260.647095,4234.000000
259.988525,103.931267,261.099670,4235.000000
258.500458,103.903046,262.005951,4237.000000
256.250214,103.860016,263.374634,4239.000000
255.493958,103.845505,263.834167,4240.000000
254.735703,103.831497,264.294800,4244.000000
250.899826,103.771698,266.622467,4245.000000
250.126526,103.760429,267.090637,4246.000000
249.350571,103.748962,267.559631,4248.000000
246.217545,103.700012,269.440155,4251.000000
245.426712,103.686684,269.910065,4252.000000
241.412933,103.621025,272.250488,4256.000000
240.600769,103.608368,272.715027,4257.000000
239.785355,103.595940,273.179108,4260.000000
237.314651,103.559258,274.574707,4261.000000
236.487640,103.547279,275.039185,4262.000000
235.656891,103.535652,275.504822,4265.000000
233.151932,103.502724,276.905273,4267.000000
231.471252,103.481621,277.842957,4268.000000
230.619019,103.471046,278.317749,4269.000000
229.772751,103.460701,278.788513,4271.000000
227.214294,103.430176,280.205719,4273.000000
226.357590,103.420448,280.677582,4274.000000
225.498276,103.410973,281.149536,4277.000000
222.905731,103.383141,282.567780,4278.000000
221.165726,103.364937,283.515930,4280.000000
216.774216,103.319923,285.901764,4286.000000
215.004791,103.303635,286.861725,4287.000000
214.117157,103.295769,287.343170,4290.000000
211.441772,103.273285,288.794006,4292.000000
209.662216,103.260109,289.758911,4293.000000
208.770554,103.253738,290.242401,4295.000000
206.978317,103.240631,291.214020,4298.000000
204.271805,103.219795,292.681122,4299.000000
203.367249,103.213097,293.171417,4301.000000
201.552704,103.200424,294.154999,4302.000000
200.642761,103.194191,294.648193,4304.000000
198.817444,103.182274,295.637421,4305.000000
197.900024,103.176941,296.134613,4308.000000
195.135300,103.162354,297.632782,4310.000000
193.288773,103.153625,298.633270,4311.000000
192.362900,103.149529,299.134888,4314.000000
189.571075,103.138405,300.647308,4317.000000
187.702271,103.132713,301.659546,4318.000000
186.766098,103.130287,302.166595,4320.000000
183.946594,103.123741,303.693512,4323.000000
182.057495,103.119774,304.716431,4324.000000
181.108307,103.117691,305.230408,4329.000000
175.392334,103.111717,308.324921,4332.000000
174.434845,103.111595,308.843170,4333.000000
173.475784,103.111641,309.362274,4336.000000
169.616501,103.112762,311.450897,4338.000000
168.648636,103.113617,311.974609,4341.000000
166.710114,103.116570,313.023468,4343.000000
163.788208,103.123444,314.604218,4345.000000
162.812088,103.126114,315.132263,4347.000000
157.908661,103.141167,317.788300,4352.000000
156.919968,103.144524,318.325897,4353.000000
152.971054,103.158325,320.481354,4357.000000
151.981339,103.161987,321.023132,4358.000000
150.990753,103.165749,321.565948,4360.000000
149.998749,103.169594,322.109863,4361.000000
146.014069,103.186615,324.297363,4365.000000
145.015747,103.191147,324.845764,4366.000000
144.014099,103.195724,325.396057,4368.000000
141.005234,103.209862,327.049164,4371.000000
138.991135,103.220734,328.155640,4373.000000
137.981461,103.225914,328.710327,4377.000000
134.948395,103.238930,330.376465,4378.000000
132.912109,103.246155,331.494965,4380.000000
131.896515,103.249313,332.052765,4384.000000
128.834854,103.256065,333.734375,4386.000000
126.792320,103.258080,334.856140,4387.000000
125.769173,103.258156,335.418030,4391.000000
121.664871,103.255577,337.671967,4393.000000
120.638557,103.254921,338.235565,4394.000000
119.613556,103.254410,338.798370,4398.000000
114.474022,103.248032,341.620331,4401.000000
113.444519,103.245193,342.185577,4403.000000
112.413506,103.242226,342.751678,4406.000000
108.273758,103.232300,345.024384,4408.000000
107.236923,103.230446,345.593567,4410.000000
106.198990,103.228218,346.163300,4412.000000
103.075523,103.216721,347.877716,4414.000000
102.029579,103.211510,348.451813,4416.000000
100.986031,103.205917,349.024567,4419.000000
95.747597,103.175270,351.899475,4423.000000
91.536766,103.144806,354.210083,4428.000000
90.482124,103.136322,354.788788,4429.000000
89.426414,103.127586,355.368042,4430.000000
88.369484,103.118500,355.947937,4431.000000
87.310974,103.109062,356.528687,4434.000000
82.000084,103.053558,359.445190,4438.000000
80.934143,103.040779,360.032227,4441.000000
78.805511,103.014832,361.207031,4446.000000
74.531593,102.965477,363.573547,4448.000000
72.392273,102.943192,364.760925,4449.000000
69.172348,102.903702,366.550079,4453.000000
68.096054,102.888847,367.148438,4454.000000
67.021011,102.873314,367.746155,4456.000000
65.942909,102.857208,368.345642,4457.000000
64.865303,102.840828,368.944855,4459.000000
62.706291,102.807365,370.145416,4460.000000
61.622959,102.790268,370.747772,4462.000000
60.537994,102.772598,371.351044,4463.000000
59.454082,102.754387,371.953735,4467.000000
56.187885,102.698074,373.769775,4468.000000
55.098907,102.679070,374.375214,4469.000000
54.008682,102.659866,374.981354,4472.000000
51.823547,102.620628,376.196228,4474.000000
49.629490,102.579163,377.415985,4475.000000
48.533253,102.557213,378.025452,4477.000000
47.434402,102.534599,378.636383,4479.000000
43.032154,102.441406,381.083710,4483.000000
41.928566,102.418625,381.697174,4484.000000
40.819782,102.396713,382.313477,4486.000000
39.713791,102.375259,382.928192,4487.000000
36.387066,102.307144,384.777222,4491.000000
35.270840,102.282066,385.397675,4492.000000
34.159203,102.256271,386.015533,4493.000000
28.583839,102.119263,389.114197,4500.000000
27.465347,102.091049,389.735748,4502.000000
25.220785,102.033585,390.983032,4505.000000
21.845966,101.946281,392.858185,4507.000000
20.720703,101.917290,393.483398,4509.000000
19.586376,101.888008,394.113647,4514.000000
15.054915,101.768555,396.631042,4515.000000
13.923276,101.736908,397.259735,4520.000000
9.386012,101.603714,399.780334,4522.000000
8.248995,101.570038,400.411957,4523.000000
7.110911,101.536423,401.044128,4524.000000
4.831654,101.469017,402.310120,4528.000000
1.403636,101.363892,404.214142,4531.000000
0.259486,101.327393,404.849609,4533.000000
-2.031976,101.253860,406.122192,4536.000000
-5.479121,101.144997,408.036377,4539.000000
-6.629510,101.109436,408.675110,4540.000000
-7.785032,101.073479,409.316711,4541.000000
-11.249255,100.958397,411.240143,4547.000000
-13.560310,100.875801,412.523346,4548.000000
-14.717315,100.833855,413.165771,4549.000000
-20.520964,100.622490,416.388184,4556.000000
-21.689354,100.578293,417.036926,4557.000000
-22.852812,100.533371,417.682922,4560.000000
-25.188595,100.441139,418.979828,4561.000000
-27.522139,100.349106,420.275360,4564.000000
-28.690372,100.303970,420.923889,4565.000000
-29.859591,100.259850,421.572845,4568.000000
-34.546978,100.085205,424.174164,4572.000000
-35.715256,100.039459,424.822479,4576.000000
-39.225071,99.896034,426.770233,4579.000000
-41.570621,99.796898,428.071808,4580.000000
-42.742485,99.747482,428.722015,4581.000000
-46.268318,99.601959,430.678131,4585.000000
-48.622581,99.506622,431.984100,4588.000000
-49.800083,99.458916,432.637238,4592.000000
-53.341343,99.314285,434.601410,4595.000000
-55.703636,99.216438,435.912354,4596.000000
-56.885689,99.167206,436.568970,4597.000000
-58.068218,99.118164,437.226593,4602.000000
-63.999779,98.882179,440.540283,4606.000000
-65.184425,98.836037,441.204865,4608.000000
-71.120972,98.604225,444.544922,4614.000000
-72.308823,98.559418,445.214355,4617.000000
-74.686539,98.473137,446.554871,4621.000000
-78.263802,98.345795,448.572113,4622.000000
-79.455727,98.303474,449.244263,4626.000000
-83.039757,98.179840,451.265137,4629.000000
-85.432091,98.102394,452.613770,4630.000000
-86.628456,98.064774,453.288116,4633.000000
-89.025970,97.989143,454.639374,4637.000000
-92.625496,97.871140,456.668030,4639.000000
-93.825653,97.829498,457.344421,4641.000000
-99.858109,97.638878,460.743347,4647.000000
-101.062653,97.607307,461.421783,4650.000000
-107.094681,97.448143,464.818848,4655.000000
-108.303001,97.415230,465.499298,4658.000000
-111.945618,97.321014,467.550201,4662.000000
-114.368065,97.261803,468.913849,4663.000000
-115.580154,97.232361,469.596161,4666.000000
-118.006004,97.172691,470.961609,4668.000000
-122.865311,97.051308,473.696442,4673.000000
-124.081757,97.025253,474.380890,4676.000000
-126.516472,96.978706,475.750519,4679.000000
-128.953445,96.934502,477.121246,4680.000000
-130.172791,96.912071,477.807037,4682.000000
-131.392685,96.889282,478.493134,4684.000000
-133.834229,96.843147,479.866241,4687.000000
-137.508789,96.777725,481.932465,4690.000000
-138.732162,96.757050,482.620270,4693.000000
-141.185364,96.715790,483.999420,4696.000000
-144.868378,96.652817,486.069794,4699.000000
-146.094955,96.631516,486.759247,4701.000000
-148.553375,96.592125,488.140961,4706.000000
-152.250595,96.545242,490.218414,4707.000000
-153.480438,96.531334,490.909332,4708.000000
-155.941650,96.503990,492.291962,4713.000000
-159.638336,96.464737,494.368286,4715.000000
-160.871323,96.452454,495.060730,4717.000000
-162.104858,96.440720,495.753418,4718.000000
-163.339767,96.429344,496.446777,4721.000000
-167.049881,96.395699,498.529755,4724.000000
-168.287994,96.384552,499.224792,4725.000000
-169.524460,96.373169,499.918854,4727.000000
-170.761429,96.361435,500.613159,4730.000000
-175.729034,96.319832,503.400879,4734.000000
-176.968552,96.312386,504.096283,4735.000000
-178.208481,96.305557,504.791931,4738.000000
-180.689667,96.292297,506.183777,4740.000000
-183.172577,96.277702,507.576538,4742.000000
-184.414749,96.270370,508.273315,4747.000000
-190.640030,96.252853,511.764221,4751.000000
-191.884888,96.251793,512.462158,4755.000000
-195.625153,96.248283,514.558716,4757.000000
-198.118774,96.247452,515.956543,4760.000000
-199.370850,96.248428,516.658203,4764.000000
-205.596695,96.264633,520.146729,4768.000000
-206.847397,96.267677,520.847290,4770.000000
-208.095078,96.270294,521.546387,4772.000000
-213.078018,96.283478,524.337646,4777.000000
-214.338531,96.289459,525.043579,4781.000000
-220.560715,96.324242,528.527222,4785.000000
-228.026077,96.361984,532.706421,4794.000000
-229.269989,96.369057,533.403076,4795.000000
-230.513626,96.376358,534.100098,4798.000000
-234.247833,96.398926,536.197205,4802.000000
-236.732025,96.414314,537.595581,4804.000000
-237.973663,96.422112,538.295471,4807.000000
-240.456146,96.437714,539.696228,4808.000000
-244.183762,96.460075,541.802246,4812.000000
-245.424316,96.467323,542.503540,4815.000000
-247.905319,96.483078,543.906128,4817.000000
-251.630508,96.513718,546.011475,4821.000000
-252.869217,96.523018,546.711548,4825.000000
-256.570801,96.543549,548.803650,4828.000000
-258.995117,96.552849,550.173828,4829.000000
-260.198212,96.557083,550.853760,4832.000000
-262.586426,96.565338,552.203491,4833.000000
-266.117157,96.572487,554.198853,4837.000000
-267.275787,96.573204,554.853638,4840.000000
-269.565552,96.572769,556.147644,4841.000000
-272.927948,96.570412,558.047485,4845.000000
-274.031006,96.569527,558.670654,4848.000000
-276.209503,96.568306,559.901184,4849.000000
-279.402954,96.567635,561.704041,4853.000000
-280.447449,96.567535,562.293579,4854.000000
-282.508606,96.566605,563.456543,4858.000000
-286.522552,96.559814,565.720459,4861.000000
-287.501190,96.556892,566.272217,4863.000000
-289.432495,96.550140,567.360779,4865.000000
-292.262146,96.539932,568.954956,4867.000000
-293.184967,96.536972,569.474670,4869.000000
-297.664124,96.524849,571.995789,4873.000000
-298.534058,96.521919,572.485229,4875.000000
-302.767242,96.502464,574.859436,4879.000000
-303.588715,96.497772,575.317017,4881.000000
-305.210114,96.487511,576.214600,4883.000000
-306.804993,96.475861,577.087280,4884.000000
-307.592865,96.469704,577.513733,4885.000000
-308.374878,96.463440,577.933105,4885.000000
-309.156555,96.457039,578.348022,4888.000000
-311.468933,96.436279,579.542847,4889.000000
-312.232544,96.428764,579.926392,4890.000000
-312.993774,96.420868,580.302307,4891.000000
-316.762451,96.378662,582.064819,4895.000000
-317.506500,96.369553,582.392029,4896.000000
-318.250977,96.360222,582.712097,4898.000000
-321.913391,96.314423,584.176941,4900.000000
-322.636719,96.304878,584.443542,4901.000000
-326.213257,96.254044,585.648621,4905.000000
-327.624847,96.232117,586.071533,4907.000000
-329.715759,96.197540,586.642090,4908.000000
-330.405975,96.185844,586.815369,4909.000000
-331.092468,96.174042,586.980347,4912.000000
-333.806396,96.125816,587.559204,4912.000000
-334.474487,96.113632,587.683777,4913.000000
-337.122406,96.063965,588.102783,4916.000000
-338.426453,96.038887,588.264648,4917.000000
-339.075012,96.026039,588.334167,4919.000000
-342.289124,95.958145,588.571777,4920.000000
-342.919403,95.944557,588.596741,4922.000000
-344.792358,95.903984,588.627258,4922.000000
-345.411499,95.890396,588.622864,4923.000000
-346.028168,95.876762,588.611206,4923.000000
-346.642456,95.863121,588.592285,4925.000000
-350.282990,95.778244,588.332642,4927.000000
-350.882996,95.763023,588.266174,4928.000000
-353.858337,95.682220,587.836426,4931.000000
-354.447754,95.665428,587.731140,4932.000000
-355.629211,95.630714,587.500488,4933.000000
-356.214233,95.612602,587.377075,4934.000000
-356.797821,95.593964,587.247681,4935.000000
-357.379852,95.574989,587.112000,4935.000000
-357.960358,95.555786,586.970032,4937.000000
-359.692322,95.496956,586.505981,4940.000000
-360.837189,95.460106,586.160645,4941.000000
-361.406342,95.443214,585.976990,4944.000000
-363.102600,95.395691,585.385681,4946.000000
-364.224731,95.362694,584.961731,4947.000000
-364.782837,95.345673,584.741272,4950.000000
-366.449036,95.291557,584.045776,4952.000000
-367.547668,95.250931,583.556702,4953.000000
-368.092163,95.233330,583.299072,4954.000000
-370.752655,95.187141,581.893311,4957.000000
-371.276337,95.182930,581.591370,4958.000000
-372.316956,95.178001,580.966797,4960.000000
-373.865631,95.173820,579.983154,4960.000000
-374.378693,95.171967,579.643982,4961.000000
-375.398712,95.167526,578.949463,4962.000000
-377.410217,95.157196,577.491821,4964.000000
-377.905914,95.154694,577.113342,4965.000000
-378.400879,95.151878,576.728455,4965.000000
-378.894531,95.148621,576.337891,4967.000000
-380.360352,95.136726,575.134766,4968.000000
-380.842621,95.132286,574.723389,4969.000000
-381.802368,95.122177,573.882751,4970.000000
-383.219391,95.104408,572.583557,4971.000000
-383.685394,95.098022,572.140137,4972.000000
-384.612701,95.084183,571.234741,4974.000000
-385.975952,95.061378,569.841736,4975.000000
-386.424530,95.053329,569.366882,4976.000000
-388.192291,95.018921,567.412170,4978.000000
-388.624878,95.010086,566.911499,4979.000000
-389.054474,95.001053,566.405518,4979.000000
-389.481812,94.991737,565.893738,4980.000000
-389.905975,94.982216,565.377136,4981.000000
-390.745087,94.962860,564.325012,4982.000000
-391.157013,94.953125,563.793640,4983.000000
-391.565338,94.943314,563.257141,4983.000000
-391.971741,94.933327,562.713623,4984.000000
-393.557739,94.890945,560.494080,4987.000000
-393.943146,94.879959,559.927856,4987.000000
-394.324585,94.868805,559.356750,4988.000000
-394.703979,94.857323,558.778320,4989.000000
-395.817596,94.820137,557.019409,4991.000000
-396.179260,94.807007,556.424683,4991.000000
-396.536285,94.793755,555.825562,4994.000000
-398.256042,94.727371,552.753906,4996.000000
-398.582916,94.714005,552.130005,4998.000000
-400.150024,94.643135,548.945557,5000.000000
-400.452087,94.627434,548.292969,5002.000000
-401.322540,94.580627,546.325623,5002.000000
-401.879547,94.550003,544.994690,5004.000000
-402.152252,94.534500,544.322571,5006.000000
-403.459290,94.453354,540.892639,5008.000000
-403.708557,94.436310,540.193542,5010.000000
-404.876648,94.352699,536.648743,5012.000000
-405.097382,94.335014,535.928406,5015.000000
-405.736084,94.282806,533.738831,5015.000000
-406.142059,94.249130,532.260132,5017.000000
-406.339600,94.232132,531.512695,5019.000000
-407.088287,94.164085,528.486206,5021.000000
-407.438690,94.130508,526.943970,5022.000000
-407.606964,94.114151,526.169800,5023.000000
-407.931396,94.081299,524.609924,5025.000000
-408.387909,94.031586,522.240906,5026.000000
-408.532532,94.014923,521.440552,5028.000000
-408.808380,93.981483,519.835266,5029.000000
-409.191040,93.931488,517.401855,5031.000000
-409.310516,93.914604,516.582825,5033.000000
-409.643860,93.863182,514.106567,5035.000000
-409.844910,93.828354,512.439087,5036.000000
-409.939026,93.810539,511.601410,5037.000000
-410.194916,93.757774,509.067932,5040.000000
-410.344086,93.722893,507.360931,5041.000000
-410.412354,93.705505,506.504639,5042.000000
-410.593170,93.653847,503.919098,5045.000000
-410.693573,93.620499,502.187988,5046.000000
-410.738068,93.604355,501.321655,5047.000000
-410.913666,93.518539,496.950623,5051.000000
-410.939056,93.500458,496.064606,5052.000000
-411.019287,93.394089,490.695862,5057.000000
-411.020142,93.358284,488.883698,5060.000000
-410.984741,93.284790,485.229980,5062.000000
-410.968140,93.266228,484.308746,5063.000000
-410.837738,93.176239,479.663055,5068.000000
-410.579651,93.070869,474.014984,5073.000000
-410.527252,93.052917,473.065948,5074.000000
-410.296234,92.979111,469.238708,5078.000000
-410.234222,92.960182,468.277802,5079.000000
-410.170868,92.941132,467.314514,5081.000000
-409.837433,92.846291,462.456818,5085.000000
-409.768402,92.827858,461.479156,5087.000000
-409.487366,92.755768,457.540314,5090.000000
-409.416748,92.737793,456.550720,5091.000000
-409.346130,92.719627,455.555542,5092.000000
-409.276093,92.701561,454.560638,5093.000000
-409.206787,92.683548,453.564331,5095.000000
-408.940979,92.608162,449.551697,5098.000000
-408.878510,92.588501,448.542053,5099.000000
-408.703125,92.529701,445.513367,5102.000000
-408.593994,92.490616,443.493500,5104.000000
-408.540344,92.470306,442.470764,5105.000000
-408.487915,92.449669,441.455078,5107.000000
-408.282990,92.364426,437.366180,5110.000000
-408.232452,92.343033,436.338409,5114.000000
-408.031036,92.259216,432.206390,5115.000000
-407.980682,92.238670,431.167999,5116.000000
-407.930328,92.218636,430.127319,5117.000000
-407.879791,92.199036,429.082397,5119.000000
-407.778961,92.161247,426.991608,5121.000000
-407.728424,92.142838,425.943176,5122.000000
-407.677704,92.124481,424.890015,5123.000000
-407.626892,92.106171,423.837585,5126.000000
-407.363220,92.014740,418.537537,5129.000000
-407.080536,91.921364,413.193329,5134.000000
-407.022644,91.902534,412.119812,5135.000000
-406.964600,91.883385,411.044434,5141.000000
-406.674774,91.787415,405.629761,5142.000000
-406.616882,91.768890,404.537628,5143.000000
-406.559021,91.750557,403.442657,5145.000000
-406.269714,91.662186,397.926147,5150.000000
-406.212402,91.645935,396.826660,5152.000000
-406.097778,91.616394,394.622375,5154.000000
-405.925751,91.577003,391.302887,5156.000000
-405.868256,91.564697,390.192932,5158.000000
-405.753265,91.541061,387.967926,5160.000000
-405.580414,91.508430,384.617523,5163.000000
-405.522736,91.498520,383.497375,5165.000000
-405.407257,91.479507,381.252136,5166.000000
-405.349396,91.470192,380.127045,5169.000000
-405.233673,91.451691,377.871918,5170.000000
-405.175659,91.442589,376.741882,5172.000000
-405.059570,91.424782,374.477051,5173.000000
-404.884979,91.399689,371.067719,5177.000000
-404.826752,91.391624,369.928131,5179.000000
-404.651520,91.367592,366.500122,5182.000000
-404.534424,91.351120,364.207123,5183.000000
-404.475830,91.342804,363.058350,5186.000000
-404.358490,91.326813,360.756165,5187.000000
-404.299713,91.319405,359.602844,5189.000000
-404.181976,91.305511,357.291779,5190.000000
-404.123016,91.298958,356.134033,5194.000000
-403.827637,91.267838,350.323730,5197.000000
-403.768433,91.261909,349.157349,5198.000000
-403.709106,91.256226,347.989563,5201.000000
-403.590454,91.245392,345.649841,5203.000000
-403.412750,91.230904,342.140350,5206.000000
-403.353790,91.226692,340.973267,5209.000000
-403.058411,91.204033,335.117554,5213.000000
-402.999084,91.199341,333.939850,5214.000000
-402.939758,91.194847,332.761078,5215.000000
-402.880493,91.190636,331.583221,5217.000000
-402.702423,91.179413,328.039307,5220.000000
-402.642700,91.175446,326.848053,5222.000000
-402.524048,91.167870,324.478363,5224.000000
-402.405029,91.161484,322.103424,5226.000000
-402.345520,91.158730,320.914246,5227.000000
-402.285645,91.156258,319.716644,5229.000000
-402.166626,91.152016,317.332001,5233.000000
-401.987732,91.148438,313.744781,5234.000000
-401.928040,91.147766,312.546906,5238.000000
-401.748596,91.146385,308.939850,5239.000000
-401.688812,91.145760,307.737122,5240.000000
-401.628937,91.144951,306.533295,5241.000000
-401.569061,91.144012,305.328186,5244.000000
-401.328918,91.139862,300.492249,5247.000000
-401.268738,91.139099,299.279266,5248.000000
-401.208679,91.138512,298.067047,5253.000000
-400.846161,91.140411,290.746887,5257.000000
-400.785736,91.140350,289.526581,5259.000000
-400.664856,91.138733,287.082672,5263.000000
-400.480835,91.134407,283.365112,5264.000000
-400.420105,91.132812,282.138031,5267.000000
-400.298553,91.130058,279.680573,5268.000000
-400.116180,91.128807,275.986145,5272.000000
-400.055359,91.129677,274.752472,5274.000000
-399.872528,91.133278,271.044922,5278.000000
-399.750397,91.134514,268.568054,5279.000000
-399.689240,91.134628,267.327972,5282.000000
-399.566925,91.134148,264.844635,5283.000000
-399.505646,91.133705,263.601440,5285.000000
-399.382965,91.132782,261.111755,5287.000000
-399.321625,91.132454,259.865448,5289.000000
-399.014160,91.132301,253.618195,5294.000000
-398.952576,91.132278,252.365707,5297.000000
-398.829163,91.132111,249.857712,5301.000000
-398.582184,91.131462,244.829773,5303.000000
